Phase,FileName,CC,MSE,SSIM
Phase2-3,phase2-3_input0071-modality0-WarpedToTemplate.nii.gz,0.9877076284914877,0.016978092987529544,0.9008401203014186
Phase2-3,phase2-3_input0013-modality0-WarpedToTemplate.nii.gz,0.9878463369892182,0.027739347798280106,0.8581235102520397
Phase2-3,phase2-3_input0060-modality0-WarpedToTemplate.nii.gz,0.9888889058618752,0.012267705170600263,0.9244268409424613
Phase2-3,phase2-3_input0002-modality0-WarpedToTemplate.nii.gz,0.9884212429407977,0.0065580305735988215,0.9436429302112964
Phase2-3,phase2-3_input0059-modality0-WarpedToTemplate.nii.gz,0.9873895250792736,0.0029702624370453855,0.9520171774513655
Phase2-3,phase2-3_input0048-modality0-WarpedToTemplate.nii.gz,0.9909933739381288,0.00880116218594645,0.940887138357203
Phase3-1,phase3-1_input0059-modality0-WarpedToTemplate.nii.gz,0.9911178643796822,0.001587838852659508,0.9701837189937093
Phase3-1,phase3-1_input0048-modality0-WarpedToTemplate.nii.gz,0.9943285127621082,0.0055489793371893735,0.9616132774613328
Phase3-1,phase3-1_input0054-modality0-WarpedToTemplate.nii.gz,0.9914589735377278,0.0032035066364117164,0.9656369281813684
Phase3-1,phase3-1_input0036-modality0-WarpedToTemplate.nii.gz,0.9917207049529018,0.0014384160943341228,0.9712969220662059
Phase3-1,phase3-1_input0045-modality0-WarpedToTemplate.nii.gz,0.989798987140224,0.0072233371529776685,0.9443822018986534
Phase3-1,phase3-1_input0027-modality0-WarpedToTemplate.nii.gz,0.9925049511037891,0.0021871540798183023,0.9697291275975297
Phase3-1,phase3-1_input0086-modality0-WarpedToTemplate.nii.gz,0.9926382823878083,0.004851919001412149,0.9628586872073788
Phase3-1,phase3-1_input0071-modality0-WarpedToTemplate.nii.gz,0.9918409138835809,0.014546358010934816,0.9174591654707398
Phase3-1,phase3-1_input0013-modality0-WarpedToTemplate.nii.gz,0.9917788596586521,0.02057463177148067,0.8921227895181767
Phase3-1,phase3-1_input0060-modality0-WarpedToTemplate.nii.gz,0.9928932151873711,0.01068575818627245,0.9381884963169336
Phase3-1,phase3-1_input0002-modality0-WarpedToTemplate.nii.gz,0.9926060011112181,0.0037495646431405607,0.96484141757263
Phase3-1,phase3-1_input0062-modality0-WarpedToTemplate.nii.gz,0.9933036269755158,0.0014274379229951802,0.9767990253917267
Phase3-1,phase3-1_input0000-modality0-WarpedToTemplate.nii.gz,0.9936837483689138,0.002096070753203291,0.972928165236977
Phase3-1,phase3-1_input0073-modality0-WarpedToTemplate.nii.gz,0.9934993197006989,0.013335722721289342,0.9256572062133853
Phase3-1,phase3-1_input0011-modality0-WarpedToTemplate.nii.gz,0.993152997478903,0.004147261997088913,0.9647648711487966
Phase3-1,phase3-1_input0047-modality0-WarpedToTemplate.nii.gz,0.9938933096283921,0.010298289791927552,0.9401452008240767
Phase3-1,phase3-1_input0084-modality0-WarpedToTemplate.nii.gz,0.9925246372244517,0.01219426735630838,0.9286980086573258
Phase3-1,phase3-1_input0025-modality0-WarpedToTemplate.nii.gz,0.9925201695172228,0.009945244966121118,0.9407222384659606
Phase3-1,phase3-1_input0056-modality0-WarpedToTemplate.nii.gz,0.9916899144180297,0.004730493153861656,0.9588178566922816
Phase3-1,phase3-1_input0034-modality0-WarpedToTemplate.nii.gz,0.9943070265835104,0.0025106344261443393,0.9735969570683948
Phase3-1,phase3-1_input0089-modality0-WarpedToTemplate.nii.gz,0.9925349271228433,0.007982813003693356,0.9461437654710549
Phase3-1,phase3-1_input0028-modality0-WarpedToTemplate.nii.gz,0.9922221674528834,0.0028177962443314093,0.9684679371744035
Phase3-1,phase3-1_input0039-modality0-WarpedToTemplate.nii.gz,0.9941140844328336,0.012275130324797082,0.9346643190165383
Phase3-1,phase3-1_input0049-modality0-WarpedToTemplate.nii.gz,0.9939414220892308,0.0066416057173552595,0.9564303754176956
Phase3-1,phase3-1_input0058-modality0-WarpedToTemplate.nii.gz,0.9917631551262003,0.002360681242169275,0.9671218927297303
Phase3-1,phase3-1_input0044-modality0-WarpedToTemplate.nii.gz,0.994133157668709,0.0013649048610734158,0.9762878232691549
Phase3-1,phase3-1_input0026-modality0-WarpedToTemplate.nii.gz,0.9930880264630949,0.009042870894384178,0.9437689365007558
Phase3-1,phase3-1_input0087-modality0-WarpedToTemplate.nii.gz,0.9927543967004733,0.007429216587652562,0.9496601123415551
Phase3-1,phase3-1_input0055-modality0-WarpedToTemplate.nii.gz,0.992500685225517,0.0037840923205031064,0.9637529405145503
Phase3-1,phase3-1_input0037-modality0-WarpedToTemplate.nii.gz,0.9924845796159734,0.00569850796473657,0.9594047191043942
Phase3-1,phase3-1_input0061-modality0-WarpedToTemplate.nii.gz,0.9931934701270166,0.00805074549583497,0.9501342436042697
Phase3-1,phase3-1_input0003-modality0-WarpedToTemplate.nii.gz,0.9873993593205356,0.010118174652621867,0.93095095593172
Phase3-1,phase3-1_input0070-modality0-WarpedToTemplate.nii.gz,0.994479228384108,0.0015470809358972277,0.9774287380554589
Phase3-1,phase3-1_input0012-modality0-WarpedToTemplate.nii.gz,0.9931996597293142,0.007314327852015069,0.9506998314173769
Phase3-1,phase3-1_input0072-modality0-WarpedToTemplate.nii.gz,0.9930301438915263,0.014303345531816669,0.9189003452982916
Phase3-1,phase3-1_input0010-modality0-WarpedToTemplate.nii.gz,0.9923982783827339,0.007302813490796979,0.9509904788966231
Phase3-1,phase3-1_input0063-modality0-WarpedToTemplate.nii.gz,0.9931460030176221,0.01899247598420862,0.898180162907272
Phase3-1,phase3-1_input0001-modality0-WarpedToTemplate.nii.gz,0.9933599189367622,0.0021290843361140587,0.974073886708863
Phase3-1,phase3-1_input0057-modality0-WarpedToTemplate.nii.gz,0.9935078988153587,0.004773564116831579,0.9629914282854249
Phase3-1,phase3-1_input0035-modality0-WarpedToTemplate.nii.gz,0.9943804351677918,0.006571268990748911,0.9551566837969737
Phase3-1,phase3-1_input0046-modality0-WarpedToTemplate.nii.gz,0.992820873100088,0.0042327392935562445,0.9623691771237199
Phase3-1,phase3-1_input0085-modality0-WarpedToTemplate.nii.gz,0.9937382355975696,0.017495808265423924,0.91219890610205
Phase3-1,phase3-1_input0024-modality0-WarpedToTemplate.nii.gz,0.9938372774994485,0.011902445905987193,0.9350458173176558
Phase3-1,phase3-1_input0038-modality0-WarpedToTemplate.nii.gz,0.9905975261463063,0.0018010038423323107,0.9730409666619038
Phase3-1,phase3-1_input0088-modality0-WarpedToTemplate.nii.gz,0.9940012200103523,0.0044562663302351105,0.9652999532756413
Phase3-1,phase3-1_input0029-modality0-WarpedToTemplate.nii.gz,0.9936609813966412,0.004859823619070603,0.9627274771394638
Phase3-1,phase3-1_input0068-modality0-WarpedToTemplate.nii.gz,0.9926644411086312,0.018771587382830048,0.9029814042300339
Phase3-1,phase3-1_input0079-modality0-WarpedToTemplate.nii.gz,0.9917435876649912,0.007425676627866778,0.9533244518662576
Phase3-1,phase3-1_input0065-modality0-WarpedToTemplate.nii.gz,0.9939322399755725,0.011855154530570435,0.9335218834560247
Phase3-1,phase3-1_input0007-modality0-WarpedToTemplate.nii.gz,0.9943474423329111,0.00099749392641669,0.9790954568915327
Phase3-1,phase3-1_input0074-modality0-WarpedToTemplate.nii.gz,0.9922693675032825,0.005205333262095029,0.958323395462604
Phase3-1,phase3-1_input0016-modality0-WarpedToTemplate.nii.gz,0.9926807317330855,0.0019845343823434217,0.9718141548552753
Phase3-1,phase3-1_input0040-modality0-WarpedToTemplate.nii.gz,0.9939923464134314,0.0011701538506204076,0.9788830966139326
Phase3-1,phase3-1_input0083-modality0-WarpedToTemplate.nii.gz,0.9925523630656691,0.0024459826556404067,0.9697110742278214
Phase3-1,phase3-1_input0022-modality0-WarpedToTemplate.nii.gz,0.9935661764207173,0.01178044075433776,0.93401397656199
Phase3-1,phase3-1_input0051-modality0-WarpedToTemplate.nii.gz,0.9928647246885574,0.03091502410927006,0.8506498063071366
Phase3-1,phase3-1_input0033-modality0-WarpedToTemplate.nii.gz,0.9929042516221713,0.004828307302218712,0.961010351290693
Phase3-1,phase3-1_input0053-modality0-WarpedToTemplate.nii.gz,0.9922120925815594,0.005151346570145416,0.9617138308927355
Phase3-1,phase3-1_input0031-modality0-WarpedToTemplate.nii.gz,0.9933606361655786,0.012815287659009458,0.927368517906148
Phase3-1,phase3-1_input0042-modality0-WarpedToTemplate.nii.gz,0.9933333450639534,0.015045645394067494,0.9205443814115917
Phase3-1,phase3-1_input0020-modality0-WarpedToTemplate.nii.gz,0.9929856830413001,0.01014898930045334,0.9387573854919476
Phase3-1,phase3-1_input0081-modality0-WarpedToTemplate.nii.gz,0.9943945602122866,0.008385029871261235,0.9496681449986053
Phase3-1,phase3-1_input0076-modality0-WarpedToTemplate.nii.gz,0.9934710309375703,0.00893737105672294,0.9460829729358448
Phase3-1,phase3-1_input0014-modality0-WarpedToTemplate.nii.gz,0.9939585478311982,0.002479661101221779,0.9739958185603664
Phase3-1,phase3-1_input0067-modality0-WarpedToTemplate.nii.gz,0.9922218179991952,0.006883393873116915,0.9500568300015456
Phase3-1,phase3-1_input0005-modality0-WarpedToTemplate.nii.gz,0.9906848381289647,0.013641539613914126,0.9234044469200143
Phase3-1,phase3-1_input0019-modality0-WarpedToTemplate.nii.gz,0.9907246257562998,0.0016028639040043076,0.971402756665791
Phase3-1,phase3-1_input0008-modality0-WarpedToTemplate.nii.gz,0.9911411644101493,0.007241895527185627,0.946768378014282
Phase3-1,phase3-1_input0078-modality0-WarpedToTemplate.nii.gz,0.9921922991113492,0.013068318721238864,0.9263635609017336
Phase3-1,phase3-1_input0069-modality0-WarpedToTemplate.nii.gz,0.9927208038292143,0.019632112047033815,0.8976090674266666
Phase3-1,phase3-1_input0075-modality0-WarpedToTemplate.nii.gz,0.991287067428629,0.0038463936760824062,0.9634015370285676
Phase3-1,phase3-1_input0017-modality0-WarpedToTemplate.nii.gz,0.9917627113502234,0.008195359006629196,0.9442796958819375
Phase3-1,phase3-1_input0064-modality0-WarpedToTemplate.nii.gz,0.9937934077546532,0.010684091391134642,0.9396988399161732
Phase3-1,phase3-1_input0006-modality0-WarpedToTemplate.nii.gz,0.9935880943201715,0.009876462528681254,0.9415589848449195
Phase3-1,phase3-1_input0050-modality0-WarpedToTemplate.nii.gz,0.9906475426785277,0.0198435720064669,0.8985110614421624
Phase3-1,phase3-1_input0032-modality0-WarpedToTemplate.nii.gz,0.9925083289593001,0.008547325781200451,0.9452361062769271
Phase3-1,phase3-1_input0041-modality0-WarpedToTemplate.nii.gz,0.9913536715912232,0.0028007006678863857,0.9643335833537648
Phase3-1,phase3-1_input0082-modality0-WarpedToTemplate.nii.gz,0.992789296320299,0.016054225274974583,0.9139334721507006
Phase3-1,phase3-1_input0023-modality0-WarpedToTemplate.nii.gz,0.9924241648500423,0.015022136992140021,0.9180381145624886
Phase3-1,phase3-1_input0043-modality0-WarpedToTemplate.nii.gz,0.9933128553155841,0.0065197910758812835,0.9552066649293555
Phase3-1,phase3-1_input0021-modality0-WarpedToTemplate.nii.gz,0.9917922243167758,0.0047910537577483606,0.9576401968065797
Phase3-1,phase3-1_input0080-modality0-WarpedToTemplate.nii.gz,0.9929790077895192,0.010493973273962048,0.9369461602080182
Phase3-1,phase3-1_input0052-modality0-WarpedToTemplate.nii.gz,0.9934976230261388,0.0075712334249805,0.9514407135304159
Phase3-1,phase3-1_input0030-modality0-WarpedToTemplate.nii.gz,0.993317903652493,0.005200964851878716,0.9613689337850543
Phase3-1,phase3-1_input0066-modality0-WarpedToTemplate.nii.gz,0.9930943819831924,0.0057835448526688165,0.9568315767703054
Phase3-1,phase3-1_input0004-modality0-WarpedToTemplate.nii.gz,0.9941511210972329,0.0011569735524464154,0.9781032203572753
Phase3-1,phase3-1_input0077-modality0-WarpedToTemplate.nii.gz,0.9932908884376603,0.017173294044462314,0.9075248314920961
Phase3-1,phase3-1_input0015-modality0-WarpedToTemplate.nii.gz,0.9907905275562653,0.009876213555068125,0.9363229471648004
Phase3-1,phase3-1_input0009-modality0-WarpedToTemplate.nii.gz,0.9936130367828929,0.006371637935089063,0.9590962676420953
Phase3-1,phase3-1_input0018-modality0-WarpedToTemplate.nii.gz,0.9940262726056143,0.011318275104805878,0.9359239506247317
Phase3-2,phase3-2_input0001-modality0-WarpedToTemplate.nii.gz,0.9949017136467037,0.0016229856392620805,0.9805532395838007
Phase3-2,phase3-2_input0063-modality0-WarpedToTemplate.nii.gz,0.9945810417171205,0.017343731245308143,0.9079541570578001
Phase3-2,phase3-2_input0010-modality0-WarpedToTemplate.nii.gz,0.9941190545838798,0.004786447822026895,0.965074023435005
Phase3-2,phase3-2_input0072-modality0-WarpedToTemplate.nii.gz,0.9945138408283797,0.013711629629088073,0.9247014213356757
Phase3-2,phase3-2_input0024-modality0-WarpedToTemplate.nii.gz,0.9951797903413641,0.011614533917604739,0.9391329720837546
Phase3-2,phase3-2_input0085-modality0-WarpedToTemplate.nii.gz,0.9953598358354319,0.014497477288929033,0.9286162777912753
Phase3-2,phase3-2_input0046-modality0-WarpedToTemplate.nii.gz,0.9943796855474218,0.0029905427596462115,0.971277918084238
Phase3-2,phase3-2_input0035-modality0-WarpedToTemplate.nii.gz,0.9953258198980446,0.005131797871208904,0.963679470792191
Phase3-2,phase3-2_input0057-modality0-WarpedToTemplate.nii.gz,0.9948797912638752,0.0034236127169136273,0.971923173352129
Phase3-2,phase3-2_input0029-modality0-WarpedToTemplate.nii.gz,0.9952220983038759,0.0035332551883470275,0.9723147652491161
Phase3-2,phase3-2_input0088-modality0-WarpedToTemplate.nii.gz,0.9953638556505158,0.0030359375224123766,0.9749560798172192
Phase3-2,phase3-2_input0038-modality0-WarpedToTemplate.nii.gz,0.9924290680869504,0.0016110663604015432,0.9792385859621378
Phase3-2,phase3-2_input0058-modality0-WarpedToTemplate.nii.gz,0.9936686012402985,0.00131749266251218,0.9772242087400379
Phase3-2,phase3-2_input0049-modality0-WarpedToTemplate.nii.gz,0.9953365228649781,0.00504099661749968,0.9665879591516637
Phase3-2,phase3-2_input0037-modality0-WarpedToTemplate.nii.gz,0.9939492272760315,0.004754167323972233,0.9667760093957657
Phase3-2,phase3-2_input0055-modality0-WarpedToTemplate.nii.gz,0.9943414479468421,0.0029747737324738416,0.9715892388592996
Phase3-2,phase3-2_input0087-modality0-WarpedToTemplate.nii.gz,0.994321262467512,0.004847983687028391,0.9642080694287176
Phase3-2,phase3-2_input0026-modality0-WarpedToTemplate.nii.gz,0.9945704141827348,0.007756515687725073,0.9524885902180427
Phase3-2,phase3-2_input0044-modality0-WarpedToTemplate.nii.gz,0.9953429945825801,0.000882541503169934,0.9827358983487829
Phase3-2,phase3-2_input0012-modality0-WarpedToTemplate.nii.gz,0.9949079393094967,0.005851337321148324,0.9607171788372942
Phase3-2,phase3-2_input0070-modality0-WarpedToTemplate.nii.gz,0.9957041539612791,0.001416383406172807,0.9818311570634758
Phase3-2,phase3-2_input0003-modality0-WarpedToTemplate.nii.gz,0.988892652186282,0.009177730404480259,0.9379914509675413
Phase3-2,phase3-2_input0061-modality0-WarpedToTemplate.nii.gz,0.9947974362719458,0.005961540531657184,0.9625114216103642
Phase3-2,phase3-2_input0011-modality0-WarpedToTemplate.nii.gz,0.9945898871415658,0.003608343540027583,0.9709770973457676
Phase3-2,phase3-2_input0073-modality0-WarpedToTemplate.nii.gz,0.9947506992548617,0.013189527605081864,0.92922488208263
Phase3-2,phase3-2_input0000-modality0-WarpedToTemplate.nii.gz,0.9952544586364138,0.0012394863518271227,0.9810200789817582
Phase3-2,phase3-2_input0062-modality0-WarpedToTemplate.nii.gz,0.9947784777135764,0.0012335992826264899,0.9815413076939287
Phase3-2,phase3-2_input0034-modality0-WarpedToTemplate.nii.gz,0.9958055243278972,0.0023182835273405145,0.9786590868299266
Phase3-2,phase3-2_input0056-modality0-WarpedToTemplate.nii.gz,0.9935511668017889,0.0024389923814784674,0.9731053101046824
Phase3-2,phase3-2_input0025-modality0-WarpedToTemplate.nii.gz,0.9942016112316403,0.008620830848811678,0.9500577264172436
Phase3-2,phase3-2_input0084-modality0-WarpedToTemplate.nii.gz,0.9941292864761596,0.007829162896836736,0.9510221286471432
Phase3-2,phase3-2_input0047-modality0-WarpedToTemplate.nii.gz,0.9952785052995358,0.007755454778314317,0.9541612246881758
Phase3-2,phase3-2_input0039-modality0-WarpedToTemplate.nii.gz,0.995607470971564,0.01085038683398687,0.9439648856982287
Phase3-2,phase3-2_input0028-modality0-WarpedToTemplate.nii.gz,0.9939188239017416,0.0023755359078149888,0.9749481383050989
Phase3-2,phase3-2_input0089-modality0-WarpedToTemplate.nii.gz,0.9939752923207619,0.007232740999132045,0.9525386296727156
Phase3-2,phase3-2_input0048-modality0-WarpedToTemplate.nii.gz,0.9955055570118326,0.004233447054639293,0.9700801638301111
Phase3-2,phase3-2_input0059-modality0-WarpedToTemplate.nii.gz,0.9927692180709782,0.0012450802788911085,0.9768879968323156
Phase3-2,phase3-2_input0086-modality0-WarpedToTemplate.nii.gz,0.994162165790142,0.004308241264411794,0.9692927205243089
Phase3-2,phase3-2_input0027-modality0-WarpedToTemplate.nii.gz,0.9939635729577365,0.0015368519342728974,0.9768647622033381
Phase3-2,phase3-2_input0045-modality0-WarpedToTemplate.nii.gz,0.991297429852635,0.006763677191083575,0.9498442378716085
Phase3-2,phase3-2_input0036-modality0-WarpedToTemplate.nii.gz,0.9932544842982663,0.0012805867391830642,0.9768760198187695
Phase3-2,phase3-2_input0054-modality0-WarpedToTemplate.nii.gz,0.9934125445837794,0.002937637708388519,0.9718406989455752
Phase3-2,phase3-2_input0002-modality0-WarpedToTemplate.nii.gz,0.9942450860957331,0.002493036930630157,0.974460021724102
Phase3-2,phase3-2_input0060-modality0-WarpedToTemplate.nii.gz,0.9945102539139993,0.009350089506961838,0.9473955531415332
Phase3-2,phase3-2_input0013-modality0-WarpedToTemplate.nii.gz,0.9936777138464142,0.018624153581404047,0.9035738253628156
Phase3-2,phase3-2_input0071-modality0-WarpedToTemplate.nii.gz,0.9935167669993297,0.012741088435322064,0.9285194118032116
Phase3-2,phase3-2_input0030-modality0-WarpedToTemplate.nii.gz,0.9947993887122192,0.0030762205755192587,0.9738863708531728
Phase3-2,phase3-2_input0052-modality0-WarpedToTemplate.nii.gz,0.9948609990035122,0.005646228263292773,0.9631575672026534
Phase3-2,phase3-2_input0080-modality0-WarpedToTemplate.nii.gz,0.994512106116098,0.00777037047315982,0.9520902635459995
Phase3-2,phase3-2_input0021-modality0-WarpedToTemplate.nii.gz,0.9937934631234413,0.004419572489542482,0.9643712188098833
Phase3-2,phase3-2_input0043-modality0-WarpedToTemplate.nii.gz,0.9949165127899011,0.005639221765169874,0.9626425237309605
Phase3-2,phase3-2_input0015-modality0-WarpedToTemplate.nii.gz,0.9927463284309217,0.007458613833812306,0.9502452517780133
Phase3-2,phase3-2_input0077-modality0-WarpedToTemplate.nii.gz,0.9947647462725516,0.014923455723960389,0.9201047642605017
Phase3-2,phase3-2_input0004-modality0-WarpedToTemplate.nii.gz,0.9955775153018017,0.0008566072104812454,0.9839461244388343
Phase3-2,phase3-2_input0066-modality0-WarpedToTemplate.nii.gz,0.9946081985625705,0.005089669735528307,0.9637540192225484
Phase3-2,phase3-2_input0018-modality0-WarpedToTemplate.nii.gz,0.9953761596757379,0.010993071831286831,0.9400890830276823
Phase3-2,phase3-2_input0009-modality0-WarpedToTemplate.nii.gz,0.995188553537029,0.004330214527878118,0.9710005451248257
Phase3-2,phase3-2_input0069-modality0-WarpedToTemplate.nii.gz,0.9941833665978983,0.017281667696926403,0.9106622145131419
Phase3-2,phase3-2_input0078-modality0-WarpedToTemplate.nii.gz,0.9938818429553061,0.01027746137791381,0.9420876711821194
Phase3-2,phase3-2_input0006-modality0-WarpedToTemplate.nii.gz,0.9953265638161941,0.008917413024537735,0.9495689758843784
Phase3-2,phase3-2_input0064-modality0-WarpedToTemplate.nii.gz,0.9953386153073762,0.009914379912103274,0.9462426193874539
Phase3-2,phase3-2_input0017-modality0-WarpedToTemplate.nii.gz,0.993439482490722,0.006368025441421924,0.9561700724056436
Phase3-2,phase3-2_input0075-modality0-WarpedToTemplate.nii.gz,0.9930874045504892,0.0032241989200058182,0.9704754805827192
Phase3-2,phase3-2_input0023-modality0-WarpedToTemplate.nii.gz,0.9939804734287547,0.014161438563766204,0.9249694157299087
Phase3-2,phase3-2_input0082-modality0-WarpedToTemplate.nii.gz,0.9946000123259031,0.013072729029822533,0.9303126702693986
Phase3-2,phase3-2_input0041-modality0-WarpedToTemplate.nii.gz,0.9931782893198298,0.002823860921527167,0.9700100677300093
Phase3-2,phase3-2_input0032-modality0-WarpedToTemplate.nii.gz,0.9942087113725411,0.006601245276660256,0.9573637555490936
Phase3-2,phase3-2_input0050-modality0-WarpedToTemplate.nii.gz,0.9928116944999877,0.01849367511686669,0.9077467256115072
Phase3-2,phase3-2_input0081-modality0-WarpedToTemplate.nii.gz,0.9957213018110511,0.007066472091999767,0.9582203627751785
Phase3-2,phase3-2_input0020-modality0-WarpedToTemplate.nii.gz,0.9944742366819961,0.008913654409326094,0.9473683552349714
Phase3-2,phase3-2_input0042-modality0-WarpedToTemplate.nii.gz,0.99476545662454,0.013612613193433468,0.9297940664851718
Phase3-2,phase3-2_input0031-modality0-WarpedToTemplate.nii.gz,0.9950182666950033,0.009477165970833956,0.9453110250481037
Phase3-2,phase3-2_input0053-modality0-WarpedToTemplate.nii.gz,0.9938175218995756,0.003743382500223022,0.9712554646620809
Phase3-2,phase3-2_input0005-modality0-WarpedToTemplate.nii.gz,0.9925648042640435,0.012257751547173292,0.932832159467744
Phase3-2,phase3-2_input0067-modality0-WarpedToTemplate.nii.gz,0.9937276913659039,0.006692900078921272,0.9542922322272593
Phase3-2,phase3-2_input0014-modality0-WarpedToTemplate.nii.gz,0.9953560545221339,0.0025923662823985434,0.9774730712111057
Phase3-2,phase3-2_input0076-modality0-WarpedToTemplate.nii.gz,0.9947482493456841,0.008315762698137,0.9521250252483854
Phase3-2,phase3-2_input0008-modality0-WarpedToTemplate.nii.gz,0.9925623629268892,0.006650074319192861,0.952757276251055
Phase3-2,phase3-2_input0019-modality0-WarpedToTemplate.nii.gz,0.9927976769474876,0.001393260865095036,0.9780001918900955
Phase3-2,phase3-2_input0079-modality0-WarpedToTemplate.nii.gz,0.9935685876464426,0.007017952357300571,0.959400569265699
Phase3-2,phase3-2_input0068-modality0-WarpedToTemplate.nii.gz,0.9940856728515581,0.017059270185974917,0.9134510700281705
Phase3-2,phase3-2_input0016-modality0-WarpedToTemplate.nii.gz,0.9941099940512788,0.001992008620229956,0.9762862522963599
Phase3-2,phase3-2_input0074-modality0-WarpedToTemplate.nii.gz,0.9938745313566445,0.0037933386709586964,0.9681998824369773
Phase3-2,phase3-2_input0007-modality0-WarpedToTemplate.nii.gz,0.9956851900717404,0.0008640622385790957,0.983730614648664
Phase3-2,phase3-2_input0065-modality0-WarpedToTemplate.nii.gz,0.9953038221270927,0.009681631036192967,0.9458665877301394
Phase3-2,phase3-2_input0033-modality0-WarpedToTemplate.nii.gz,0.9942586801263799,0.0044688835691214755,0.9664511731486719
Phase3-2,phase3-2_input0051-modality0-WarpedToTemplate.nii.gz,0.9946640635424674,0.027844952296792083,0.8668631268648027
Phase3-2,phase3-2_input0022-modality0-WarpedToTemplate.nii.gz,0.9948582374999149,0.010511323068144363,0.9422147916804418
Phase3-2,phase3-2_input0083-modality0-WarpedToTemplate.nii.gz,0.9941714839751499,0.001164311818113796,0.9801806926770924
Phase3-2,phase3-2_input0040-modality0-WarpedToTemplate.nii.gz,0.9953322839140126,0.0008707371181674746,0.9843981119634096
Phase3-3,phase3-3_input0064-modality0-WarpedToTemplate.nii.gz,0.9962322219388436,0.008744103979219231,0.9534058496855619
Phase3-3,phase3-3_input0006-modality0-WarpedToTemplate.nii.gz,0.9961563008895029,0.00814363141618188,0.9549891166575826
Phase3-3,phase3-3_input0075-modality0-WarpedToTemplate.nii.gz,0.9940630181517547,0.002331165691219156,0.9767002972813377
Phase3-3,phase3-3_input0017-modality0-WarpedToTemplate.nii.gz,0.9944174452643496,0.003504569057022845,0.9705588206769724
Phase3-3,phase3-3_input0041-modality0-WarpedToTemplate.nii.gz,0.994108485702107,0.0029868273194910105,0.9724499860657686
Phase3-3,phase3-3_input0082-modality0-WarpedToTemplate.nii.gz,0.9955778795650194,0.009135191331001538,0.9494877020201328
Phase3-3,phase3-3_input0023-modality0-WarpedToTemplate.nii.gz,0.9948228400585118,0.012882427327580574,0.932587991261584
Phase3-3,phase3-3_input0050-modality0-WarpedToTemplate.nii.gz,0.9939343888124966,0.015698191693007495,0.9220506168488097
Phase3-3,phase3-3_input0032-modality0-WarpedToTemplate.nii.gz,0.9951255815067261,0.0051946543765452585,0.965613216997569
Phase3-3,phase3-3_input0069-modality0-WarpedToTemplate.nii.gz,0.9950753472840032,0.015594164754762274,0.9200646244663652
Phase3-3,phase3-3_input0078-modality0-WarpedToTemplate.nii.gz,0.9946768607939385,0.008380418694778633,0.9522019982260143
Phase3-3,phase3-3_input0018-modality0-WarpedToTemplate.nii.gz,0.9960388716831355,0.010184567361932415,0.9451416122205148
Phase3-3,phase3-3_input0009-modality0-WarpedToTemplate.nii.gz,0.9959526799084901,0.0028570104914344783,0.9788148689848838
Phase3-3,phase3-3_input0052-modality0-WarpedToTemplate.nii.gz,0.9955665323615581,0.0038774200139154273,0.9727414488084696
Phase3-3,phase3-3_input0030-modality0-WarpedToTemplate.nii.gz,0.9956265747475674,0.002171137800386435,0.9798410798136847
Phase3-3,phase3-3_input0043-modality0-WarpedToTemplate.nii.gz,0.9957730841002865,0.004150151300810778,0.9710253124358169
Phase3-3,phase3-3_input0021-modality0-WarpedToTemplate.nii.gz,0.9948383069449968,0.0037801845830036755,0.96984345091069
Phase3-3,phase3-3_input0080-modality0-WarpedToTemplate.nii.gz,0.9952590708835654,0.006958244038319014,0.9573692312887352
Phase3-3,phase3-3_input0077-modality0-WarpedToTemplate.nii.gz,0.9955522263229064,0.01230890558699195,0.9333815514800979
Phase3-3,phase3-3_input0015-modality0-WarpedToTemplate.nii.gz,0.9938607789424011,0.006732124407396036,0.9555037842363031
Phase3-3,phase3-3_input0066-modality0-WarpedToTemplate.nii.gz,0.995391974781533,0.004806450679076133,0.9670194999680014
Phase3-3,phase3-3_input0004-modality0-WarpedToTemplate.nii.gz,0.9963135325745575,0.0007421868474834624,0.9867786222195221
Phase3-3,phase3-3_input0074-modality0-WarpedToTemplate.nii.gz,0.9947583942318704,0.0022411130404561973,0.9769667667703926
Phase3-3,phase3-3_input0016-modality0-WarpedToTemplate.nii.gz,0.9949275926634003,0.0021014325801826275,0.9783837982960113
Phase3-3,phase3-3_input0065-modality0-WarpedToTemplate.nii.gz,0.9960194399458427,0.00779548201716703,0.9558036094855932
Phase3-3,phase3-3_input0007-modality0-WarpedToTemplate.nii.gz,0.9963950278535617,0.0008545871665517915,0.9858237674396926
Phase3-3,phase3-3_input0051-modality0-WarpedToTemplate.nii.gz,0.9956054471617556,0.023313828735380033,0.8887042913226165
Phase3-3,phase3-3_input0033-modality0-WarpedToTemplate.nii.gz,0.9949471228347572,0.003746216204564193,0.9716458215898893
Phase3-3,phase3-3_input0040-modality0-WarpedToTemplate.nii.gz,0.9959901187100813,0.0007977667228768234,0.986668112847582
Phase3-3,phase3-3_input0083-modality0-WarpedToTemplate.nii.gz,0.9950733781155664,0.0010794625527360045,0.9828741348941643
Phase3-3,phase3-3_input0022-modality0-WarpedToTemplate.nii.gz,0.9955782185356754,0.008554088355411852,0.9523693065833019
Phase3-3,phase3-3_input0079-modality0-WarpedToTemplate.nii.gz,0.9943348302636895,0.00671226964249158,0.9627690096986068
